Unique_Key,Created_Date,Closed_Date,Agency,Complaint_Type,Descriptor,Borough,Incident_Zip,Status,Open_Data_Channel_Type,Resolution_Days
63609686,2025-01-02 19:26:21,2025-05-21 15:42:10,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63609688,2025-01-02 16:59:14,2025-05-21 15:32:00,EDC,Noise - Helicopter,Other,Queens,11414.0,Closed,Online,138
63609697,2025-01-02 16:12:15,2025-05-21 15:31:51,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63609698,2025-01-02 20:21:00,2025-05-21 15:42:31,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63610073,2025-01-02 12:40:52,2025-05-21 15:31:35,EDC,Noise - Helicopter,Other,Queens,11414.0,Closed,Online,139
63610079,2025-01-02 18:04:09,2025-05-21 15:32:16,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63610080,2025-01-03 01:37:15,2025-05-21 16:09:02,EDC,Noise - Helicopter,Other,Queens,11385.0,Closed,Phone,138
63610081,2025-01-02 18:13:05,2025-05-21 15:41:46,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63610086,2025-01-02 18:51:20,2025-05-21 15:41:58,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63610092,2025-01-02 17:33:14,2025-05-21 15:32:06,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63610104,2025-01-02 18:45:43,2025-05-21 15:41:54,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63610105,2025-01-02 20:14:01,2025-05-21 15:42:26,EDC,Noise - Helicopter,Other,Brooklyn,11238.0,Closed,Online,138
63610124,2025-01-02 19:20:35,2025-05-21 15:42:06,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63610697,2025-01-03 07:49:10,2025-05-21 16:09:04,EDC,Noise - Helicopter,News Gathering,Staten Island,10314.0,Closed,Online,138
63610767,2025-01-03 15:57:30,2025-05-21 16:15:51,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63610790,2025-01-03 17:39:32,2025-05-21 16:16:15,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,137
63610791,2025-01-03 10:59:49,2025-05-21 16:09:16,EDC,Noise - Helicopter,Other,Brooklyn,11215.0,Closed,Online,138
63610792,2025-01-03 20:23:36,2025-05-21 16:18:58,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,137
63610793,2025-01-03 20:12:17,2025-05-21 16:18:55,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,137
63610804,2025-01-03 17:46:48,2025-05-21 16:16:24,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,137
63610817,2025-01-03 20:24:34,2025-05-21 16:19:00,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,137
63610818,2025-01-03 18:20:56,2025-05-21 16:16:35,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,137
63610819,2025-01-03 12:14:20,2025-05-21 16:09:24,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63610820,2025-01-03 15:02:33,2025-05-21 16:09:34,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63610842,2025-01-03 10:49:57,2025-05-21 16:09:15,EDC,Noise - Helicopter,Other,Staten Island,10305.0,Closed,Phone,138
63610843,2025-01-03 17:41:31,2025-05-21 16:16:19,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,137
63610854,2025-01-03 15:06:28,2025-05-21 16:09:51,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63610855,2025-01-03 12:13:25,2025-05-21 16:09:23,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63610856,2025-01-03 10:03:00,2025-05-21 16:09:12,EDC,Noise - Helicopter,Other,Queens,11414.0,Closed,Online,138
63610857,2025-01-03 17:45:14,2025-05-21 16:16:22,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,137
63610858,2025-01-03 14:23:42,2025-05-21 16:09:32,EDC,Noise - Helicopter,Other,Manhattan,10025.0,Closed,Online,138
63610868,2025-01-03 16:34:41,2025-05-21 16:15:58,EDC,Noise - Helicopter,Other,Manhattan,10000.0,Closed,Online,137
63610869,2025-01-03 18:42:59,2025-05-21 16:18:46,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,137
63612231,2025-01-03 15:30:26,2025-05-21 16:09:55,EDC,Noise - Helicopter,Other,Queens,11414.0,Closed,Online,138
63612232,2025-01-03 15:08:05,2025-05-21 16:09:53,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63612233,2025-01-03 18:36:33,2025-05-21 16:18:42,EDC,Noise - Helicopter,Other,Manhattan,10016.0,Closed,Online,137
63612234,2025-01-03 15:07:08,2025-05-21 16:09:51,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63612282,2025-01-03 16:03:45,2025-05-21 16:15:53,EDC,Noise - Helicopter,Other,Queens,11366.0,Closed,Online,138
63612311,2025-01-03 15:55:42,2025-05-21 16:15:50,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63612312,2025-01-03 18:06:34,2025-05-21 16:16:26,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,137
63612313,2025-01-03 18:10:02,2025-05-21 16:16:29,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,137
63612377,2025-01-03 15:39:09,2025-05-21 16:09:59,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63612378,2025-01-03 15:05:21,2025-05-21 16:09:49,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63612379,2025-01-03 20:15:32,2025-05-21 16:18:57,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,137
63612380,2025-01-03 16:46:53,2025-05-21 16:16:04,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,137
63612388,2025-01-03 15:07:35,2025-05-21 16:09:52,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63612389,2025-01-03 18:13:36,2025-05-21 16:16:33,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,137
63612392,2025-01-03 11:17:43,2025-05-21 16:09:18,EDC,Noise - Helicopter,Other,Queens,11414.0,Closed,Online,138
63612393,2025-01-03 16:03:36,2025-05-21 16:15:52,EDC,Noise - Helicopter,Other,Bronx,10471.0,Closed,Online,138
63612394,2025-01-03 20:33:08,2025-05-21 16:19:02,EDC,Noise - Helicopter,Other,Queens,11366.0,Closed,Online,137
63612409,2025-01-03 16:50:39,2025-05-21 16:16:05,EDC,Noise - Helicopter,Other,Queens,11366.0,Closed,Online,137
63613723,2025-01-03 12:12:52,2025-05-21 16:09:22,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63613724,2025-01-03 18:07:26,2025-05-21 16:16:27,EDC,Noise - Helicopter,Other,Queens,11414.0,Closed,Online,137
63613725,2025-01-03 17:26:56,2025-05-21 16:16:11,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,137
63613726,2025-01-03 12:32:59,2025-05-21 16:09:26,EDC,Noise - Helicopter,Other,Manhattan,10025.0,Closed,Online,138
63613739,2025-01-03 17:27:28,2025-05-21 16:16:12,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,137
63613740,2025-01-03 18:43:04,2025-05-21 16:18:47,EDC,Noise - Helicopter,Other,Manhattan,10016.0,Closed,Online,137
63613741,2025-01-03 18:41:40,2025-05-21 16:18:44,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,137
63613742,2025-01-03 13:54:09,2025-05-21 16:09:31,EDC,Noise - Helicopter,Other,Queens,11414.0,Closed,Online,138
63613763,2025-01-03 16:37:38,2025-05-21 16:16:01,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,137
63613909,2025-01-03 09:04:23,2025-05-21 16:09:09,EDC,Noise - Helicopter,Other,Manhattan,10016.0,Closed,Online,138
63613910,2025-01-03 17:41:00,2025-05-21 16:16:18,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,137
63613911,2025-01-03 15:38:38,2025-05-21 16:09:58,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,138
63613912,2025-01-03 19:10:19,2025-05-21 16:18:50,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,137
